"name","brand","os","cpu_cores","cpu_threads","gpu_vram","ram_capacity","ram_ddr_type","hdd","ssd","screen_size","screen_res","touchscreen","user_rating","price","cpu","gpu"
"msi modern 15 b12m laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11 home)","msi","windows","10.0","12.0","0.0","16.0","ddr4","0","512","15.6","HD+","0","4.15","60109.0","intel core i7 1255u","intel integrated"
"msi katana gf66 12uc-632in gaming laptop (12th gen core i7/ 8gb/ 512gb ssd/ win11 home/ 4gb graph)","msi","windows","14.0","20.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.65","84990.0","intel core i7 12700h","nvidia geforce rtx 3050"
"msi gt77 titan 12uhs 9s7-17q111-202 gaming laptop (12th gen core i7/ 64gb/ 2tb ssd/ win11 home/ 16gb graph)","msi","windows","8.0","16.0","16.0","64.0","ddr5","0","2048","17.3","3K+","0","4.3","482990.0","intel core i7 12800hx","nvidia geforce rtx 3080ti"
"msi stealth 17m a12ue gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr4","0","1024","17.3","HD+","0","4.75","90990.0","intel core i7 1280p","nvidia geforce rtx 3060"
"msi modern 15 a5m-055in laptop (ryzen 5 5500u/ 8gb/ 512gb ssd/ win10 home)","msi","windows","6.0","12.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.25","45500.0","amd ryzen 5 5500u","amd integrated"
"msi raider ge67 hx 12uhs laptop (12th gen core i9/ 32gb/ 2tb ssd/ win11 home/ 16gb graph)","msi","windows","16.0","24.0","16.0","32.0","ddr5","0","2048","15.6","3K+","0","4.4","419990.0","intel core i9 12900hx","nvidia geforce rtx 3080ti"
"msi creator pro z17 a12umst-237in gaming laptop (12th gen core i7/ 32gb/ 1tb ssd/ win 11 pro/ 16gb graph)","msi","windows","14.0","20.0","16.0","32.0","ddr5","0","1024","17.0","3K+","0","4.25","449990.0","intel core i7 12700h","nvidia geforce rtx a5500"
"msi creator pro m16 a12ujs-601in gaming laptop (12th gen core i7/ 32gb/ 1tb ssd/ win 11 pro/ 8gb graph)","msi","windows","14.0","20.0","8.0","32.0","ddr4","0","1024","16.0","3K+","0","4.5","193590.0","intel core i7 12700h","nvidia geforce rtx a2000"
"msi creator z16p b12ukst-209in gaming laptop (12th gen core i9/ 64gb/ 2tb ssd/ win11 pro/ 12gb graph)","msi","windows","14.0","20.0","12.0","64.0","ddr5","0","2048","16.0","3K+","1","4.0","380990.0","intel core i9 12900h","nvidia geforce rtx a3000"
"msi katana gf66 11ue-249in gaming laptop (11th gen core i7/ 16gb/ 512gb ssd/ win10/ 6gb graph)","msi","windows","8.0","16.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.45","85000.0","intel core i7 11800h","nvidia geforce rtx 3060"
"msi gf63 thin 10sc-848in gaming laptop (10th gen core i5/ 8gb/ 512gb ssd/ win 11 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.1","62500.0","intel core i5 10500h","nvidia geforce gtx 1650"
"msi creator m16 a11uc-669in laptop (11th gen core i7/ 16gb/ 512gb ssd/ win10/ 4gb graph)","msi","windows","8.0","16.0","4.0","16.0","ddr4","0","512","16.0","3K+","0","4.45","116850.0","intel core i7 11800h","nvidia geforce rtx3050"
"msi thin gf63 12hw-004in gaming laptop (12th gen core i5/ 8gb/ 512gb ssd/ win11 home)","msi","windows","12.0","16.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.0","52990.0","intel core i5 12500h","integrated"
"msi gaming katana gf76 11sc-847in laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","17.3","HD+","0","4.55","51999.0","intel core i5 11400h","nvidia geforce gtx1650"
"msi katana gf66 12ud-640in gaming laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graph)","msi","windows","8.0","12.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.5","82999.0","intel core i5 12450h","nvidia geforce rtx 3050 ti"
"msi gaming katana gf76 11uc-848in laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","16.0","ddr4","0","512","17.32","HD+","0","4.25","74500.0","intel core i7 11800h","nvidia rtx 3050"
"msi gaming katana gf66 12ue-1002in laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.25","97990.0","intel core i7 12700h","nvidia geforce rtx 3060"
"msi gaming katana gf76 11ud-849in laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","16.0","ddr4","0","512","17.32","HD+","0","4.35","88900.0","intel core i7 11800h","nvidia rtx 3050 ti"
"msi crosshair 15 b12ugz-1012in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph)","msi","windows","14.0","20.0","8.0","16.0","ddr4","0","1024","15.6","3K+","0","4.35","134990.0","intel core i7 12700h","nvidia geforce rtx 3070"
"msi crosshair 15 b12uez-897in gaming laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11 home/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.5","115990.0","intel core i7 12700h","nvidia geforce rtx 3060"
"msi creator pro m16 a12uis-634in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win 11/ 4gb graph)","msi","windows","14.0","20.0","4.0","16.0","ddr4","0","1024","16.0","3K+","0","4.05","88990.0","intel core i7 12700h","nvidia geforce rtx a1000"
"msi creator m16 a12ud-633in laptop (12th gen core i7/ 16gb/ 512gb ssd/ win11/ 4gb graph)","msi","windows","14.0","20.0","4.0","16.0","ddr4","0","512","16.0","3K+","0","4.45","72990.0","intel core i7 12700h","nvidia geforce rtx 3050 ti"
"msi raider ge77hx 12uhs-205in gaming laptop (12th gen core i9/ 32gb/ 2tb ssd/ win11 home/ 16gb graph)","msi","windows","16.0","24.0","16.0","32.0","ddr5","0","2048","17.3","3K+","0","4.1","300000.0","intel core i9 12900hx","nvidia geforce rtx 3080 ti"
"msi thin gf63 11sc-1046in gaming laptop (11th gen core i5/ 8gb/ 512gb ssd/ win11 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.05","43990.0","intel core i5 11400h","nvidia geforce gtx 1650 max-q"
"msi pulse gl66 12uek-898in gaming laptop (12th gen core i9/ 16gb/ 1tb ssd/ win11 home/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr4","0","1024","15.6","3K+","0","4.6","100999.0","intel core i9 12900h","nvidia geforce rtx 3060"
"msi gaming katana gf66 12ue-262in laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.0","101990.0","intel core i7 12700h","nvidia geforce rtx 3060"
"msi katana gf76 11ue-485in laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11 home/ 6gb graph)","msi","windows","8.0","16.0","6.0","16.0","ddr4","0","512","17.32","HD+","0","4.55","74999.0","intel core i7 11800h","nvidia rtx 3060"
"msi delta 15 a5efk-201in gaming laptop (amd ryzen 7 5800h/ 16 gb/ 1tb ssd/ win11 home/ 10gb graph)","msi","windows","8.0","16.0","10.0","16.0","ddr4","0","1024","15.6","HD+","0","4.2","99199.0","amd ryzen 7 5800h","amd radeon rx 6700m"
"msi vector gp66 12ueo-646in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr5","0","1024","15.6","HD+","0","4.0","135000.0","intel core i7 12700h","nvidia geforce rtx 3060"
"msi creator m16 a11ud-668in laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10/ 4gb graph)","msi","windows","8.0","16.0","4.0","16.0","ddr4","0","1024","16.0","3K+","0","4.2","129990.0","intel core i7 11800h","nvidia geforce rtx3050 ti"
"msi modern 14 b5m-242in laptop (ryzen 5 5500u/ 8gb/ 512gb ssd/ win11 home)","msi","windows","6.0","12.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.3","35990.0","amd ryzen 5 5500u","amd integrated"
"msi creator pro m16 a12uks gaming laptop (12th gen core i7/ 32gb/ 1tb ssd/ win 11 pro/ 12gb graph)","msi","windows","14.0","20.0","12.0","32.0","ddr4","0","1024","16.0","3K+","0","4.55","229990.0","intel core i7 12700h","nvidia geforce rtx a3000"
"msi stealth gs77 12ugs gaming laptop (12th gen core i7/ 32gb/ 2tb ssd/ win11 home/ 8gb graph)","msi","windows","14.0","20.0","8.0","32.0","ddr5","0","2048","17.3","3K+","0","4.75","180990.0","intel core i7 12700h","nvidia geforce rtx 3070ti"
"msi creator z16p b12ugst gaming laptop (12th gen core i7/ 32gb/ 2tb ssd/ win 11 pro/ 8gb graph)","msi","windows","14.0","20.0","8.0","32.0","ddr5","0","2048","16.0","3K+","1","4.55","309990.0","intel core i7 12700h","nvidia geforce rtx 3070ti"
"msi gt77 titan 12uhs-054in gaming laptop (12th gen core i9/ 64gb/ 2tb ssd/ win11 home/ 16gb graph)","msi","windows","16.0","24.0","16.0","64.0","ddr5","0","2048","17.3","3K+","0","4.3","459990.0","intel core i9 12900hx","nvidia geforce rtx 3080ti"
"msi vector gp66 12ugso-623in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph)","msi","windows","14.0","20.0","8.0","16.0","ddr5","0","1024","15.6","3K+","0","4.0","200000.0","intel core i7 12700h","nvidia geforce rtx 3070ti"
"msi vector gp66 gp76-12ugso gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph)","msi","windows","14.0","20.0","8.0","16.0","ddr5","0","1024","17.3","HD+","0","4.0","205000.0","intel core i7 12700h","nvidia geforce rtx 3070ti"
"msi raider ge67hx 12ugs gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph)","msi","windows","16.0","24.0","8.0","16.0","ddr5","0","1024","15.6","3K+","0","4.1","259990.0","intel core i7 12800hx","nvidia geforce rtx 3070ti"
"msi bravo 15 b5dd-410in gaming laptop (ryzen 5 5600h/ 8gb/ 512gb ssd/ win11 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.1","41999.0","amd ryzen 5 5600h","amd radeon rx 5500m"
"msi thin gf63 11uc-866in gaming laptop (11th gen core i7/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.45","61499.0","intel core i7 11800h","nvidia geforce rtx 3050"
"msi thin gf63 11uc-867in gaming laptop (11th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.75","53999.0","intel core i5 11400h","nvidia geforce rtx 3050"
"msi stealth gs66 12ugs-038in gaming laptop (12th gen core i9/ 32gb/ 1tb ssd/ win11 home/ 8gb graph)","msi","windows","14.0","20.0","8.0","32.0","ddr5","0","1024","15.6","3K+","0","4.1","225000.0","intel core i9 12900h","nvidia geforce rtx 3070 ti"
"msi gf75 thin 10sc-611in laptop (10th gen core i5/ 8gb/ 1tb 256gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","1024","256","15.6","HD+","0","4.4","58349.0","intel core i5 10500h","nvidia gtx1650 maxq"
"msi ge66 raider 11ue-608in gaming laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 6gb graph)","msi","windows","8.0","16.0","6.0","16.0","ddr4","0","1024","15.6","3K+","0","4.25","165990.0","intel core i7 11800h","nvidia geforce rtx 3060"
"msi alpha 15 b5eek-029in laptop (ryzen 5 5600h /16gb/ 512gb ssd/ win11 home/ 8gb graph)","msi","windows","6.0","12.0","8.0","16.0","ddr4","0","512","15.6","HD+","0","4.1","85200.0","amd ryzen 5 5600h","amd radeon rx6600m"
"msi stealth 15m b12ue gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.5","80990.0","intel core i7 1280p","nvidia geforce rtx 3060"
"msi crosshair 15 b12uez-037in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr4","0","1024","15.6","3K+","0","4.35","128500.0","intel core i7 12700h","nvidia geforce rtx 3060"
"msi gaming raider ge66 12uhs-218in gaming laptop (12th gen core i7/ 32gb/ 2tb ssd/ win11 home/ 16gb graph)","msi","windows","14.0","20.0","16.0","32.0","ddr5","0","2048","17.3","3K+","0","4.4","414990.0","intel core i7 12700h","nvidia geforce rtx rtx 3080 ti"
"msi katana gf66 12uc-045in gaming laptop (12th gen core i7/ 8gb/ 512gb ssd/ win11 home/ 4gb graph)","msi","windows","14.0","20.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.1","104990.0","intel core i7 12700h","nvidia geforce rtx 3050"
"msi katana gf66 11ue-861in gaming laptop (11th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 6gb graph)","msi","windows","8.0","16.0","6.0","16.0","ddr4","0","512","15.6","HD+","0","4.75","78500.0","intel core i7 11800h","nvidia geforce rtx 3060"
"msi katana gf66 12ud-472in gaming laptop (12th gen core i5/ 16gb/ 512gb ssd/ win11 home/ 4gb graph)","msi","windows","12.0","16.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.4","59990.0","intel core i5 12500h","nvidia geforce rtx 3050 ti"
"msi gs76 stealth 11ue-631in 9s7-17m111-631 gaming laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 6gb graph)","msi","windows","8.0","16.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.3","179999.0","intel core i7 11800h","nvidia geforce rtx 3060"
"msi ge76 raider 11uh-670in gaming laptop (11th gen core i7/ 32gb/ 2tb ssd/ win10 home/ 16gb graph)","msi","windows","8.0","16.0","16.0","32.0","ddr4","0","2048","17.3","HD+","0","4.6","280990.0","intel core i7 11800h","nvidia geforce rtx 3080"
"msi pulse gl76 12uek -219in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr4","0","1024","15.6","3K+","0","4.45","147990.0","intel core i7 12700h","nvidia geforce rtx 3060"
"msi crosshair 15 b12uez-032in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph)","msi","windows","14.0","20.0","8.0","16.0","ddr4","0","1024","15.6","3K+","0","4.5","179990.0","intel core i7 12700h","nvidia geforce rtx 3070"
"msi thin gf63 11sc-852in gaming laptop (11th gen core i7/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.0","56990.0","intel core i7 11800h","nvidia geforce gtx 1650 max q"
"msi thin gf63 11uc-850in gaming laptop (11th gen core i7/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.3","85000.0","intel core i7 11800h","nvidia geforce rtx 3050"
"msi thin gf63 11sc-853in gaming laptop (11th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.1","50989.0","intel core i5 11400h","nvidia geforce gtx1650 max q"
"msi thin gf63 11uc-851in gaming laptop (11th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.3","52990.0","intel core i5 11400h","nvidia geforce rtx 3050"
"msi gaming crosshair 15 b12uez-677in laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr4","0","1024","15.6","3K+","0","4.1","109990.0","intel core i7 12700h","nvidia geforce rtx 3060"
"msi gaming katana gf76 11ud-823in laptop (11th gen core i7/ 16gb/ 512gb ssd/ win11 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","16.0","ddr4","0","512","17.32","HD+","0","4.4","92313.0","intel core i7 11800h","nvidia rtx 3050 ti"
"msi gaming vector gp66 12ugs-234in laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph)","msi","windows","8.0","20.0","8.0","16.0","ddr4","0","1024","15.6","3K+","0","4.65","231500.0","intel core i7 12700h","nvidia geforce rtx 3070ti"
"msi gaming katana gf76 12ue-027in laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr4","0","1024","17.32","HD+","0","4.35","139990.0","intel core i7 12700h","nvidia rtx 3060"
"msi b12ugz-032in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph)","msi","windows","14.0","20.0","8.0","16.0","ddr4","0","1024","15.6","3K+","0","4.65","120990.0","intel core i7 12700h","nvidia geforce rtx 3070"
"msi raider ge66 12ugs-096in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph)","msi","windows","14.0","20.0","8.0","16.0","ddr5","0","1024","15.6","3K+","0","4.55","168999.0","intel core i7 12700h","nvidia geforce rtx 3070 ti"
"msi gp66 leopard 9s7-154322-418 gaming laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","16.0","ddr4","0","1024","15.6","HD+","0","4.35","169989.0","intel core i7 11800h","nvidia geforce rtx 3070"
"msi gs66 stealth 11ue 9s7-16v412-607 gaming laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 6gb graph)","msi","windows","8.0","16.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.75","173110.0","intel core i7 11800h","nvidia geforce rtx 3060"
"msi gp66 leopard 11ue 9s7-154322-604 gaming laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 6gb graph)","msi","windows","8.0","16.0","6.0","16.0","ddr4","0","1024","15.6","HD+","0","4.15","151444.0","intel core i7 11800h","nvidia geforce rtx3060"
"msi gp66 leopard 11ug-418in gaming laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","16.0","ddr4","0","1024","15.6","HD+","0","4.1","175000.0","intel core i7 11800h","nvidia geforce rtx 3070"
"msi gp66 leopard 11ug 9s7-17k322-699 gaming laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","16.0","ddr4","0","1024","17.3","HD+","0","4.7","172999.0","intel core i7 11800h","nvidia geforce rtx3070"
"msi creator 17 a10sfs-685in gaming laptop (10th gen core i7/ 32gb/ 1tb ssd/ win 10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","32.0","ddr4","0","1024","17.3","3K+","0","4.55","203690.0","intel core i7 10875h","nvidia geforce rtx 2070 max-q"
"msi modern 14 b10mw-660in laptop (10th gen core i3/ 4gb/ 256gb ssd/ win 10 home)","msi","windows","2.0","4.0","0.0","4.0","ddr4","0","256","14.0","HD+","0","4.05","31990.0","intel core i3 10110u","intel integrated"
"msi sword 15 a11uc-891in gaming laptop (11th gen core i7/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.1","85990.0","intel core i7 11800h","nvidia geforce rtx 3050"
"msi sword 15 a11uc-892in gaming laptop (11th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.0","69999.0","intel core i5 11400h","nvidia geforce rtx rtx3050"
"msi modern 14 b5m laptop (ryzen 5 5500u/ 8gb/ 256gb ssd/ win10 home)","msi","windows","6.0","12.0","0.0","8.0","ddr4","0","256","14.0","HD+","0","4.35","35990.0","amd ryzen 5 5500u","amd integrated"
"msi modern 15 a5m thin and light laptop (ryzen 7 5th gen/ 8gb/ 512gb ssd/ win11 home)","msi","windows","8.0","16.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.35","40990.0","amd ryzen 7 5700u","amd integrated"
"msi vector gp76 12ugs-436in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 8gb graph)","msi","windows","14.0","20.0","8.0","16.0","ddr4","0","1024","17.3","HD+","0","4.7","199990.0","intel core i7 12700h","nvidia geforce rtx 3070 ti"
"msi raider ge76 12uhs-234in gaming laptop (12th gen core i9/ 32gb/ 2tb ssd/ win11 home/ 16gb graph)","msi","windows","14.0","20.0","16.0","32.0","ddr5","0","2048","17.3","3K+","0","4.05","429990.0","intel core i9 12900hk","nvidia geforce rtx rtx 3080 ti"
"msi pulse gl66 12uek-046in gaming laptop (12th gen core i7/ 16gb/ 1tb ssd/ win11 home/ 6gb graph)","msi","windows","14.0","20.0","6.0","16.0","ddr4","0","1024","15.6","3K+","0","4.5","82239.0","intel core i7 12700h","nvidia geforce rtx 3060"
"msi delta 15 a5efk-083in gaming laptop (ryzen 9 5900hx/ 16 gb/ 1tb ssd/ win11 home/ 10gb graph)","msi","windows","8.0","16.0","10.0","16.0","ddr4","0","1024","15.6","HD+","0","4.35","108990.0","amd ryzen 9 5900hx","amd radeon rx 6700m"
"msi modern 14 b11mou-861in laptop (11th gen core i5/ 8gb/ 512gb ssd/ win10 home)","msi","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.05","66990.0","intel core i5 1155g7","intel integrated"
"msi prestige 14evo a11m-625in laptop (11th gen core i7/ 16gb/ 512gb ssd/ win10 home)","msi","windows","4.0","8.0","0.0","16.0","ddr4","0","512","14.0","HD+","0","4.75","84990.0","intel core i7 1185g7","intel integrated"
"msi modern 14 b11mou laptop (11th gen core i5/ 8gb/ 512gb ssd/ win10 home)","msi","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.3","54990.0","intel core i5 1155g7","intel integrated"
"msi modern 14 b10mw-657in laptop (10th gen core i3/ 8gb/ 512gb ssd/ win10 home)","msi","windows","2.0","4.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.6","33490.0","intel core i3 10110u","intel integrated"
"msi modern 14 b10mw-658in laptop (10th gen core i3/ 8gb/ 256gb ssd/ win10 home)","msi","windows","2.0","4.0","0.0","8.0","ddr4","0","256","14.0","HD+","0","4.45","32490.0","intel core i3 10110u","intel integrated"
"msi modern 14 b10mw-659in laptop (10th gen core i7/ 8gb/ 512gb ssd/ win10 home)","msi","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.25","56990.0","intel core i7 10510u","intel integrated"
"msi katana gf66 11ud-876in gaming laptop (11th gen core i5/ 16gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.1","73990.0","intel core i5 11400h","nvidia geforce rtx 3050ti"
"msi pulse gl66 11ugk-431in gaming laptop (11th gen  core i7/ 16gb/ 1tb ssd/ win10 home/ 8gb graph)","msi","windows","8.0","16.0","8.0","16.0","ddr4","0","1024","15.6","3K+","0","4.3","101651.0","intel core i7 11800h","nvidia geforce rtx 3070"
"msi gl62m 7rdx gaming laptop (7th gen core i7/ 8gb/ 1tb hdd/ dos/ 4gb graph)","msi","windows","4.0","8.0","4.0","8.0","ddr4","1024","0","15.6","HD+","0","4.5","79990.0","intel core i7 7700hq","nvidia geforce 1050"
"msi pl62 7rc-060xin gaming laptop (7th gen core i7/ 8gb/ 1tb hdd/ dos/ 2gb graph)","msi","windows","4.0","8.0","2.0","8.0","ddr4","1024","0","15.6","HD+","0","4.1","73462.0","intel core i7 7700hq","nvidia geforce mx150"
"msi gl65 leopard 10sfkv-062 laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 8gb graph)","msi","windows","6.0","12.0","8.0","16.0","ddr4","0","512","15.6","HD+","0","4.45","234283.0","intel core i7 10750h","nvidia geforce rtx 2070"
"msi bravo 15 b5dd-077in gaming laptop (ryzen 7 5800h/ 16gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.3","89515.0","amd ryzen 7 5800h","amd radeon rx5500m"
"msi katana gf66 11uc-477in gaming laptop (11th gen core i7/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.45","97990.0","intel core i7 11800h","nvidia geforce rtx3050"
"msi katana gf66 11ud-476in gaming laptop (11th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","8.0","16.0","4.0","16.0","ddr4","0","512","15.6","HD+","0","4.3","98990.0","intel core i7 11800h","nvidia geforce rtx3050 ti"
"msi modern 15 a5m-066in laptop (ryzen 7 5700u/ 8gb/ 512gb ssd/ win10 home)","msi","windows","8.0","16.0","0.0","8.0","ddr4","0","512","15.6","HD+","0","4.05","51990.0","amd ryzen 7 5700u","integrated"
"msi summit b14 a11mot-249in laptop (11th gen core i7/ 16gb/ 1tb ssd/ win10 pro)","msi","windows","4.0","8.0","0.0","16.0","ddr4","0","1024","14.0","HD+","0","4.15","108999.0","intel core i7 1165g7","intel integrated"
"msi katana gf66 11uc-478in gaming laptop (11th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","15.6","HD+","0","4.45","64999.0","intel core i5 11400h","nvidia geforce rtx3050"
"msi gf75 thin 10ud-086in laptop (10th gen core i7/ 16gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","16.0","ddr4","0","512","17.3","HD+","0","4.5","95400.0","intel core i7 10750h","nvidia geforce rtx 3050ti"
"msi gf75 thin 10sc-087in laptop  (10th gen core i7/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","6.0","12.0","4.0","8.0","ddr4","0","512","17.3","HD+","0","4.2","57990.0","intel core i7 10750h","nvidia geforce rtx 1650"
"msi gf75 thin 10sc-095in laptop  (10th gen core i5/ 8gb/ 512gb ssd/ win10 home/ 4gb graph)","msi","windows","4.0","8.0","4.0","8.0","ddr4","0","512","17.3","HD+","0","4.25","61409.0","intel core i5 10300h","nvidia geforce rtx 1650"
"msi gl65 leopard 10sek-071in gaming laptop (10th gen core i7/ 16gb/ 1tb 256gb ssd/ win10 home/ 6gb graph)","msi","windows","6.0","12.0","6.0","16.0","ddr4","1024","256","15.6","HD+","0","4.15","99999.0","intel core i7 10750h","nvidia geforce rtx 2060"
"msi modern 14 b11mou-477in notebook (11th gen core i3/ 8gb/ 512gb ssd/ win10 home)","msi","windows","2.0","4.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.5","38390.0","intel core i3 1115g4","intel integrated"
"msi modern 14 b11mou-473in notebook (11th gen core i7/ 8gb/ 512gb ssd/ win10 home)","msi","windows","4.0","8.0","0.0","8.0","ddr4","0","512","14.0","HD+","0","4.45","49999.0","intel core i7 1165g7","intel integrated"
